FROM_REACTION_ID	TYPE	TO_REACTION_ID
42948	is_a	61468
42949	is_a	61469
42950	is_a	61470
42951	is_a	61471
42952	is_a	61468
42953	is_a	61469
42954	is_a	61470
42955	is_a	61471
42956	is_a	61468
42957	is_a	61469
42958	is_a	61470
42959	is_a	61471
42964	is_a	54572
42965	is_a	54573
42966	is_a	54574
42967	is_a	54575
42968	is_a	58956
42969	is_a	58957
42970	is_a	58958
42971	is_a	58959
43016	is_a	43024
43017	is_a	43025
43018	is_a	43026
43019	is_a	43027
43040	is_a	61472
43041	is_a	61473
43042	is_a	61474
43043	is_a	61475
43044	is_a	61476
43045	is_a	61477
43046	is_a	61478
43047	is_a	61479
43084	is_a	58956
43085	is_a	58957
43086	is_a	58958
43087	is_a	58959
43092	is_a	54152
43093	is_a	54153
43094	is_a	54154
43095	is_a	54155
43100	is_a	58956
43101	is_a	58957
43102	is_a	58958
43103	is_a	58959
43116	is_a	46364
43117	is_a	46365
43118	is_a	46366
43119	is_a	46367
43172	is_a	54584
43173	is_a	54585
43174	is_a	54586
43175	is_a	54587
43176	is_a	47780
43177	is_a	47781
43178	is_a	47782
43179	is_a	47783
43180	is_a	47780
43181	is_a	47781
43182	is_a	47782
43183	is_a	47783
43188	is_a	54588
43189	is_a	54589
43190	is_a	54590
43191	is_a	54591
43196	is_a	58956
43197	is_a	58957
43198	is_a	58958
43199	is_a	58959
43200	is_a	48628
43201	is_a	48629
43202	is_a	48630
43203	is_a	48631
43204	is_a	48628
43205	is_a	48629
43206	is_a	48630
43207	is_a	48631
43212	is_a	48628
43213	is_a	48629
43214	is_a	48630
43215	is_a	48631
43228	is_a	50904
43229	is_a	50905
43230	is_a	50906
43231	is_a	50907
43236	is_a	27429
43237	is_a	27430
43238	is_a	27431
43239	is_a	27432
43252	is_a	27429
43253	is_a	27430
43254	is_a	27431
43255	is_a	27432
43256	is_a	27429
43257	is_a	27430
43258	is_a	27431
43259	is_a	27432
43260	is_a	27429
43261	is_a	27430
43262	is_a	27431
43263	is_a	27432
43280	is_a	27429
43281	is_a	27430
43282	is_a	27431
43283	is_a	27432
43284	is_a	27429
43285	is_a	27430
43286	is_a	27431
43287	is_a	27432
43296	is_a	27429
43297	is_a	27430
43298	is_a	27431
43299	is_a	27432
43308	is_a	33747
43309	is_a	33748
43310	is_a	33749
43311	is_a	33750
43312	is_a	17929
43313	is_a	17930
43314	is_a	17931
43315	is_a	17932
43316	is_a	39847
43317	is_a	39848
43318	is_a	39849
43319	is_a	39850
43320	is_a	18765
43321	is_a	18767
43322	is_a	18766
43323	is_a	18768
43328	is_a	33747
43329	is_a	33748
43330	is_a	33749
43331	is_a	33750
43344	is_a	56096
43345	is_a	56097
43346	is_a	56098
43347	is_a	56099
43396	is_a	21292
43397	is_a	21293
43398	is_a	21294
43399	is_a	21295
43400	is_a	44896
43401	is_a	44897
43402	is_a	44898
43403	is_a	44899
43404	is_a	44892
43405	is_a	44893
43406	is_a	44894
43407	is_a	44895
43416	is_a	10272
43417	is_a	10273
43418	is_a	10274
43419	is_a	10275
43424	is_a	10272
43425	is_a	10273
43426	is_a	10274
43427	is_a	10275
43428	is_a	10272
43429	is_a	10273
43430	is_a	10274
43431	is_a	10275
43432	is_a	51020
43433	is_a	51021
43434	is_a	51022
43435	is_a	51023
43440	is_a	33551
43441	is_a	33553
43442	is_a	33552
43443	is_a	33554
43448	is_a	17721
43449	is_a	17722
43450	is_a	17723
43451	is_a	17724
43464	is_a	14477
43465	is_a	14478
43466	is_a	14479
43467	is_a	14480
43548	is_a	25528
43549	is_a	25529
43550	is_a	25530
43551	is_a	25531
43552	is_a	25017
43553	is_a	25018
43554	is_a	25019
43555	is_a	25020
43556	is_a	25528
43557	is_a	25529
43558	is_a	25530
43559	is_a	25531
43560	is_a	25017
43561	is_a	25018
43562	is_a	25019
43563	is_a	25020
43572	is_a	18125
43573	is_a	18126
43574	is_a	18127
43575	is_a	18128
43576	is_a	22764
43577	is_a	22765
43578	is_a	22766
43579	is_a	22767
43616	is_a	56096
43617	is_a	56097
43618	is_a	56098
43619	is_a	56099
43704	is_a	52336
43705	is_a	52337
43706	is_a	52338
43707	is_a	52339
43708	is_a	52336
43709	is_a	52337
43710	is_a	52338
43711	is_a	52339
43712	is_a	56920
43713	is_a	56921
43714	is_a	56922
43715	is_a	56923
43732	is_a	38495
43733	is_a	38496
43734	is_a	38497
43735	is_a	38498
43736	is_a	58728
43737	is_a	58729
43738	is_a	58730
43739	is_a	58731
43740	is_a	48340
43741	is_a	48341
43742	is_a	48342
43743	is_a	48343
43752	is_a	16433
43753	is_a	16434
43754	is_a	16435
43755	is_a	16436
43756	is_a	16433
43757	is_a	16434
43758	is_a	16435
43759	is_a	16436
43760	is_a	50504
43761	is_a	50505
43762	is_a	50506
43763	is_a	50507
43788	is_a	53876
43789	is_a	53877
43790	is_a	53878
43791	is_a	53879
43856	is_a	44376
43857	is_a	44377
43858	is_a	44378
43859	is_a	44379
43864	is_a	44376
43865	is_a	44377
43866	is_a	44378
43867	is_a	44379
43924	is_a	24076
43925	is_a	24077
43926	is_a	24078
43927	is_a	24079
43928	is_a	14709
43929	is_a	14710
43930	is_a	14711
43931	is_a	14712
43932	is_a	24076
43933	is_a	24077
43934	is_a	24078
43935	is_a	24079
43936	is_a	14709
43937	is_a	14710
43938	is_a	14711
43939	is_a	14712
44000	is_a	43996
44001	is_a	43997
44002	is_a	43998
44003	is_a	43999
44016	is_a	44008
44017	is_a	44009
44018	is_a	44010
44019	is_a	44011
44032	is_a	19037
44033	is_a	19038
44034	is_a	19039
44035	is_a	19040
44036	is_a	19037
44037	is_a	19038
44038	is_a	19039
44039	is_a	19040
44040	is_a	19037
44041	is_a	19038
44042	is_a	19039
44043	is_a	19040
44044	is_a	19037
44045	is_a	19038
44046	is_a	19039
44047	is_a	19040
44048	is_a	19037
44049	is_a	19038
44050	is_a	19039
44051	is_a	19040
44076	is_a	15421
44077	is_a	15422
44078	is_a	15423
44079	is_a	15424
44080	is_a	48340
44081	is_a	48341
44082	is_a	48342
44083	is_a	48343
44084	is_a	15421
44085	is_a	15422
44086	is_a	15423
44087	is_a	15424
44088	is_a	48340
44089	is_a	48341
44090	is_a	48342
44091	is_a	48343
44092	is_a	15421
44093	is_a	15422
44094	is_a	15423
44095	is_a	15424
44100	is_a	16185
44101	is_a	16186
44102	is_a	16187
44103	is_a	16188
44104	is_a	16185
44105	is_a	16186
44106	is_a	16187
44107	is_a	16188
44152	is_a	24056
44153	is_a	24057
44154	is_a	24058
44155	is_a	24059
44156	is_a	24056
44157	is_a	24057
44158	is_a	24058
44159	is_a	24059
44160	is_a	24056
44161	is_a	24057
44162	is_a	24058
44163	is_a	24059
44168	is_a	16185
44169	is_a	16187
44170	is_a	16186
44171	is_a	16188
44172	is_a	10652
44173	is_a	10653
44174	is_a	10654
44175	is_a	10655
44176	is_a	44712
44177	is_a	44713
44178	is_a	44714
44179	is_a	44715
44180	is_a	31095
44180	is_a	47196
44181	is_a	31096
44181	is_a	47197
44182	is_a	31097
44182	is_a	47198
44183	is_a	31098
44183	is_a	47199
44192	is_a	15421
44193	is_a	15422
44194	is_a	15423
44195	is_a	15424
44196	is_a	44004
44197	is_a	44005
44198	is_a	44006
44199	is_a	44007
44200	is_a	15421
44201	is_a	15422
44202	is_a	15423
44203	is_a	15424
44204	is_a	15421
44205	is_a	15422
44206	is_a	15423
44207	is_a	15424
44208	is_a	15421
44209	is_a	15422
44210	is_a	15423
44211	is_a	15424
44212	is_a	15421
44213	is_a	15422
44214	is_a	15423
44215	is_a	15424
44216	is_a	15421
44217	is_a	15422
44218	is_a	15423
44219	is_a	15424
44220	is_a	15421
44221	is_a	15422
44222	is_a	15423
44223	is_a	15424
44228	is_a	48340
44229	is_a	48341
44230	is_a	48342
44231	is_a	48343
44312	is_a	34019
44313	is_a	34020
44314	is_a	34021
44315	is_a	34022
44316	is_a	34019
44317	is_a	34020
44318	is_a	34021
44319	is_a	34022
44320	is_a	34019
44321	is_a	34020
44322	is_a	34021
44323	is_a	34022
44384	is_a	44304
44385	is_a	44305
44386	is_a	44306
44387	is_a	44307
44400	is_a	44380
44401	is_a	44381
44402	is_a	44382
44403	is_a	44383
44404	is_a	44380
44405	is_a	44381
44406	is_a	44382
44407	is_a	44383
44412	is_a	44380
44413	is_a	44381
44414	is_a	44382
44415	is_a	44383
44444	is_a	32731
44445	is_a	32732
44446	is_a	32733
44447	is_a	32734
44460	is_a	44476
44461	is_a	44477
44462	is_a	44478
44463	is_a	44479
44480	is_a	44452
44481	is_a	44453
44482	is_a	44454
44483	is_a	44455
44484	is_a	44452
44485	is_a	44453
44486	is_a	44454
44487	is_a	44455
44488	is_a	44452
44489	is_a	44453
44490	is_a	44454
44491	is_a	44455
44492	is_a	44452
44493	is_a	44453
44494	is_a	44454
44495	is_a	44455
44508	is_a	44456
44509	is_a	44457
44510	is_a	44458
44511	is_a	44459
44540	is_a	40647
44541	is_a	40648
44542	is_a	40649
44543	is_a	40650
44556	is_a	44504
44557	is_a	44505
44558	is_a	44506
44559	is_a	44507
44560	is_a	44504
44561	is_a	44505
44562	is_a	44506
44563	is_a	44507
44564	is_a	44504
44565	is_a	44505
44566	is_a	44506
44567	is_a	44507
44568	is_a	41680
44569	is_a	41681
44570	is_a	41682
44571	is_a	41683
44572	is_a	41680
44573	is_a	41681
44574	is_a	41682
44575	is_a	41683
44576	is_a	41680
44577	is_a	41681
44578	is_a	41682
44579	is_a	41683
44580	is_a	41680
44581	is_a	41681
44582	is_a	41682
44583	is_a	41683
44592	is_a	31411
44593	is_a	31412
44594	is_a	31413
44595	is_a	31414
44600	is_a	56896
44601	is_a	56897
44602	is_a	56898
44603	is_a	56899
44608	is_a	31411
44609	is_a	31412
44610	is_a	31413
44611	is_a	31414
44612	is_a	31411
44613	is_a	31412
44614	is_a	31413
44615	is_a	31414
44688	is_a	15245
44689	is_a	15246
44690	is_a	15247
44691	is_a	15248
44712	is_a	44444
44713	is_a	44445
44714	is_a	44446
44715	is_a	44447
44728	is_a	34019
44729	is_a	34020
44730	is_a	34021
44731	is_a	34022
44752	is_a	28286
44753	is_a	28287
44754	is_a	28288
44755	is_a	28289
44756	is_a	28286
44757	is_a	28287
44758	is_a	28288
44759	is_a	28289
44760	is_a	28286
44761	is_a	28287
44762	is_a	28288
44763	is_a	28289
44764	is_a	28286
44765	is_a	28287
44766	is_a	28288
44767	is_a	28289
44776	is_a	42640
44777	is_a	42641
44778	is_a	42642
44779	is_a	42643
44780	is_a	42640
44781	is_a	42641
44782	is_a	42642
44783	is_a	42643
44784	is_a	42640
44785	is_a	42641
44786	is_a	42642
44787	is_a	42643
44788	is_a	42640
44789	is_a	42641
44790	is_a	42642
44791	is_a	42643
44792	is_a	42640
44793	is_a	42641
44794	is_a	42642
44795	is_a	42643
44796	is_a	42640
44797	is_a	42641
44798	is_a	42642
44799	is_a	42643
44800	is_a	26478
44801	is_a	26479
44802	is_a	26480
44803	is_a	26481
44804	is_a	26478
44805	is_a	26479
44806	is_a	26480
44807	is_a	26481
44808	is_a	26478
44809	is_a	26479
44810	is_a	26480
44811	is_a	26481
44812	is_a	26478
44813	is_a	26479
44814	is_a	26480
44815	is_a	26481
44816	is_a	26478
44817	is_a	26479
44818	is_a	26480
44819	is_a	26481
44820	is_a	26478
44821	is_a	26479
44822	is_a	26480
44823	is_a	26481
44832	is_a	45068
44833	is_a	45069
44834	is_a	45070
44835	is_a	45071
44836	is_a	43588
44837	is_a	43589
44838	is_a	43590
44839	is_a	43591
44864	is_a	35667
44865	is_a	35668
44866	is_a	35669
44867	is_a	35670
44896	is_a	13093
44897	is_a	13094
44898	is_a	13095
44899	is_a	13096
44900	is_a	12745
44901	is_a	12746
44902	is_a	12747
44903	is_a	12748
44904	is_a	16689
44905	is_a	16690
44906	is_a	16691
44907	is_a	16692
44912	is_a	45912
44913	is_a	45913
44914	is_a	45914
44915	is_a	45915
44916	is_a	45912
44917	is_a	45913
44918	is_a	45914
44919	is_a	45915
44936	is_a	15421
44937	is_a	15422
44938	is_a	15423
44939	is_a	15424
44996	is_a	45068
44997	is_a	45069
44998	is_a	45070
44999	is_a	45071
45012	is_a	33555
45013	is_a	33556
45014	is_a	33557
45015	is_a	33558
45020	is_a	57452
45021	is_a	57453
45022	is_a	57454
45023	is_a	57455
45048	is_a	12020
45049	is_a	12021
45050	is_a	12022
45051	is_a	12023
45064	is_a	17505
45065	is_a	17506
45066	is_a	17507
45067	is_a	17508
45092	is_a	20856
45093	is_a	20857
45094	is_a	20858
45095	is_a	20859
45120	is_a	10740
45121	is_a	10741
45122	is_a	10742
45123	is_a	10743
45172	is_a	41360
45172	is_a	45188
45173	is_a	41361
45173	is_a	45189
45174	is_a	41362
45174	is_a	45190
45175	is_a	41363
45175	is_a	45191
45176	is_a	41360
45176	is_a	45192
45177	is_a	41361
45177	is_a	45193
45178	is_a	41362
45178	is_a	45194
45179	is_a	41363
45179	is_a	45195
45188	is_a	44656
45189	is_a	44657
45190	is_a	44658
45191	is_a	44659
45192	is_a	44656
45193	is_a	44657
45194	is_a	44658
45195	is_a	44659
45224	is_a	45240
45225	is_a	45241
45226	is_a	45242
45227	is_a	45243
45244	is_a	45240
45245	is_a	45241
45246	is_a	45242
45247	is_a	45243
45252	is_a	39283
45253	is_a	39284
45254	is_a	39285
45255	is_a	39286
45256	is_a	39283
45257	is_a	39284
45258	is_a	39285
45259	is_a	39286
45264	is_a	38879
45265	is_a	38881
45266	is_a	38880
45267	is_a	38882
45324	is_a	19253
45325	is_a	19254
45326	is_a	19255
45327	is_a	19256
45344	is_a	55596
45345	is_a	55597
45346	is_a	55598
45347	is_a	55599
45348	is_a	20856
45349	is_a	20857
45350	is_a	20858
45351	is_a	20859
45352	is_a	19037
45353	is_a	19038
45354	is_a	19039
45355	is_a	19040
45356	is_a	20856
45357	is_a	20857
45358	is_a	20858
45359	is_a	20859
45360	is_a	33551
45361	is_a	33552
45362	is_a	33553
45363	is_a	33554
45364	is_a	33555
45365	is_a	33556
45366	is_a	33557
45367	is_a	33558
45368	is_a	33555
45369	is_a	33556
45370	is_a	33557
45371	is_a	33558
45372	is_a	33551
45373	is_a	33552
45374	is_a	33553
45375	is_a	33554
45376	is_a	33551
45377	is_a	33552
45378	is_a	33553
45379	is_a	33554
45380	is_a	33555
45381	is_a	33556
45382	is_a	33557
45383	is_a	33558
45384	is_a	45420
45385	is_a	45421
45386	is_a	45422
45387	is_a	45423
45388	is_a	45420
45389	is_a	45421
45390	is_a	45422
45391	is_a	45423
45392	is_a	45420
45393	is_a	45421
45394	is_a	45422
45395	is_a	45423
45396	is_a	45420
45397	is_a	45421
45398	is_a	45422
45399	is_a	45423
45400	is_a	45420
45401	is_a	45421
45402	is_a	45422
45403	is_a	45423
45424	is_a	45460
45425	is_a	45461
45426	is_a	45462
45427	is_a	45463
45436	is_a	53160
45437	is_a	53161
45438	is_a	53162
45439	is_a	53163
45448	is_a	33551
45449	is_a	33552
45450	is_a	33553
45451	is_a	33554
45452	is_a	17505
45453	is_a	17506
45454	is_a	17507
45455	is_a	17508
45476	is_a	45192
45477	is_a	45193
45478	is_a	45194
45479	is_a	45195
45484	is_a	11628
45485	is_a	11629
45486	is_a	11630
45487	is_a	11631
45528	is_a	56548
45529	is_a	56549
45530	is_a	56550
45531	is_a	56551
45532	is_a	33159
45533	is_a	33160
45534	is_a	33161
45535	is_a	33162
45536	is_a	33159
45537	is_a	33160
45538	is_a	33161
45539	is_a	33162
45540	is_a	56544
45541	is_a	56545
45542	is_a	56546
45543	is_a	56547
45544	is_a	53164
45545	is_a	53165
45546	is_a	53166
45547	is_a	53167
45552	is_a	33159
45553	is_a	33160
45554	is_a	33161
45555	is_a	33162
45556	is_a	33159
45557	is_a	33160
45558	is_a	33161
45559	is_a	33162
45560	is_a	18317
45561	is_a	18318
45562	is_a	18319
45563	is_a	18320
45588	is_a	22660
45589	is_a	22661
45590	is_a	22662
45591	is_a	22663
45592	is_a	53164
45593	is_a	53165
45594	is_a	53166
45595	is_a	53167
45596	is_a	56544
45597	is_a	56545
45598	is_a	56546
45599	is_a	56547
45608	is_a	33159
45609	is_a	33160
45610	is_a	33161
45611	is_a	33162
45612	is_a	33159
45613	is_a	33160
45614	is_a	33161
45615	is_a	33162
45616	is_a	33159
45617	is_a	33160
45618	is_a	33161
45619	is_a	33162
45620	is_a	33159
45621	is_a	33160
45622	is_a	33161
45623	is_a	33162
45632	is_a	39019
45633	is_a	39020
45634	is_a	39021
45635	is_a	39022
45636	is_a	39019
45637	is_a	39020
45638	is_a	39021
45639	is_a	39022
45652	is_a	16229
45653	is_a	16230
45654	is_a	16231
45655	is_a	16232
45664	is_a	16229
45665	is_a	16230
45666	is_a	16231
45667	is_a	16232
45668	is_a	16229
45669	is_a	16230
45670	is_a	16231
45671	is_a	16232
45680	is_a	38955
45681	is_a	38956
45682	is_a	38957
45683	is_a	38958
45684	is_a	38955
45685	is_a	38956
45686	is_a	38957
45687	is_a	38958
45688	is_a	38955
45689	is_a	38956
45690	is_a	38957
45691	is_a	38958
45692	is_a	38955
45693	is_a	38956
45694	is_a	38957
45695	is_a	38958
45696	is_a	38955
45697	is_a	38956
45698	is_a	38957
45699	is_a	38958
45704	is_a	15937
45705	is_a	15938
45706	is_a	15939
45707	is_a	15940
45724	is_a	15937
45725	is_a	15938
45726	is_a	15939
45727	is_a	15940
45752	is_a	45228
45753	is_a	45229
45754	is_a	45230
45755	is_a	45231
45776	is_a	21724
45777	is_a	21725
45778	is_a	21726
45779	is_a	21727
45784	is_a	21724
45785	is_a	21725
45786	is_a	21726
45787	is_a	21727
45796	is_a	22256
45797	is_a	22257
45798	is_a	22258
45799	is_a	22259
45812	is_a	26526
45813	is_a	26527
45814	is_a	26528
45815	is_a	26529
45836	is_a	55652
45837	is_a	55653
45838	is_a	55654
45839	is_a	55655
45844	is_a	22256
45845	is_a	22258
45846	is_a	22257
45847	is_a	22259
45848	is_a	22256
45849	is_a	22258
45850	is_a	22257
45851	is_a	22259
45892	is_a	45896
45893	is_a	45897
45894	is_a	45898
45895	is_a	45899
45948	is_a	53916
45949	is_a	53917
45950	is_a	53918
45951	is_a	53919
45960	is_a	54028
45961	is_a	54029
45962	is_a	54030
45963	is_a	54031
45992	is_a	26526
45992	is_a	46352
45993	is_a	26527
45993	is_a	46354
45994	is_a	26528
45994	is_a	46353
45995	is_a	26529
45995	is_a	46355
46012	is_a	22556
46013	is_a	22557
46014	is_a	22558
46015	is_a	22559
46024	is_a	48384
46025	is_a	48385
46026	is_a	48386
46027	is_a	48387
46028	is_a	48360
46029	is_a	48361
46030	is_a	48362
46031	is_a	48363
46032	is_a	48360
46033	is_a	48361
46034	is_a	48362
46035	is_a	48363
46036	is_a	20061
46037	is_a	20062
46038	is_a	20063
46039	is_a	20064
46040	is_a	12140
46040	is_a	20061
46041	is_a	12141
46041	is_a	20062
46042	is_a	12142
46042	is_a	20063
46043	is_a	12143
46043	is_a	20064
46044	is_a	45900
46045	is_a	45902
46046	is_a	45901
46047	is_a	45903
46068	is_a	45228
46069	is_a	45229
46070	is_a	45230
46071	is_a	45231
46072	is_a	18177
46073	is_a	18179
46074	is_a	18178
46075	is_a	18180
46076	is_a	18177
46077	is_a	18179
46078	is_a	18178
46079	is_a	18180
46080	is_a	18177
46081	is_a	18179
46082	is_a	18178
46083	is_a	18180
46084	is_a	11476
46085	is_a	11477
46086	is_a	11478
46087	is_a	11479
46112	is_a	32735
46113	is_a	32736
46114	is_a	32737
46115	is_a	32738
46132	is_a	21104
46133	is_a	21105
46134	is_a	21106
46135	is_a	21107
46160	is_a	11356
46160	is_a	51920
46161	is_a	11357
46161	is_a	51921
46162	is_a	11358
46162	is_a	51922
46163	is_a	11359
46163	is_a	51923
46164	is_a	13149
46164	is_a	51920
46165	is_a	13150
46165	is_a	51921
46166	is_a	13151
46166	is_a	51922
46167	is_a	13152
46167	is_a	51923
46168	is_a	52860
46169	is_a	52861
46170	is_a	52862
46171	is_a	52863
46172	is_a	52860
46173	is_a	52861
46174	is_a	52862
46175	is_a	52863
46188	is_a	21724
46189	is_a	21725
46190	is_a	21726
46191	is_a	21727
46208	is_a	15421
46209	is_a	15422
46210	is_a	15423
46211	is_a	15424
46220	is_a	10740
46221	is_a	10741
46222	is_a	10742
46223	is_a	10743
46312	is_a	21564
46313	is_a	21565
46314	is_a	21566
46315	is_a	21567
46340	is_a	17929
46341	is_a	17930
46342	is_a	17931
46343	is_a	17932
46348	is_a	33767
46349	is_a	33769
46350	is_a	33768
46351	is_a	33770
46352	is_a	33767
46353	is_a	33769
46354	is_a	33768
46355	is_a	33770
46356	is_a	56748
46357	is_a	56749
46358	is_a	56750
46359	is_a	56751
46364	is_a	55808
46365	is_a	55809
46366	is_a	55810
46367	is_a	55811
46420	is_a	36887
46421	is_a	36888
46422	is_a	36889
46423	is_a	36890
46524	is_a	42160
46525	is_a	42161
46526	is_a	42162
46527	is_a	42163
46528	is_a	42164
46529	is_a	42165
46530	is_a	42166
46531	is_a	42167
46544	is_a	36075
46545	is_a	36076
46546	is_a	36077
46547	is_a	36078
46556	is_a	54320
46557	is_a	54321
46558	is_a	54322
46559	is_a	54323
46560	is_a	54320
46561	is_a	54321
46562	is_a	54322
46563	is_a	54323
46600	is_a	17989
46601	is_a	17990
46602	is_a	17991
46603	is_a	17992
46632	is_a	54412
46633	is_a	54414
46634	is_a	54413
46635	is_a	54415
46636	is_a	54412
46637	is_a	54413
46638	is_a	54414
46639	is_a	54415
46640	is_a	54412
46641	is_a	54414
46642	is_a	54413
46643	is_a	54415
46644	is_a	54412
46645	is_a	54414
46646	is_a	54413
46647	is_a	54415
46652	is_a	54412
46653	is_a	54414
46654	is_a	54413
46655	is_a	54415
46656	is_a	54412
46657	is_a	54414
46658	is_a	54413
46659	is_a	54415
46660	is_a	54412
46661	is_a	54413
46662	is_a	54414
46663	is_a	54415
46664	is_a	54412
46665	is_a	54414
46666	is_a	54413
46667	is_a	54415
46668	is_a	54412
46669	is_a	54414
46670	is_a	54413
46671	is_a	54415
46672	is_a	54412
46673	is_a	54414
46674	is_a	54413
46675	is_a	54415
46712	is_a	46696
46713	is_a	46697
46714	is_a	46698
46715	is_a	46699
46716	is_a	46696
46717	is_a	46697
46718	is_a	46698
46719	is_a	46699
46720	is_a	26526
46721	is_a	26527
46722	is_a	26528
46723	is_a	26529
46724	is_a	12657
46725	is_a	12658
46726	is_a	12659
46727	is_a	12660
46896	is_a	51744
46897	is_a	51745
46898	is_a	51746
46899	is_a	51747
46900	is_a	51740
46901	is_a	51741
46902	is_a	51742
46903	is_a	51743
46936	is_a	50916
46937	is_a	50917
46938	is_a	50918
46939	is_a	50919
47036	is_a	54568
47037	is_a	54569
47038	is_a	54570
47039	is_a	54571
47072	is_a	34019
47073	is_a	34020
47074	is_a	34021
47075	is_a	34022
47080	is_a	54412
47081	is_a	54414
47082	is_a	54413
47083	is_a	54415
47084	is_a	47800
47085	is_a	47801
47086	is_a	47802
47087	is_a	47803
47124	is_a	49796
47125	is_a	49798
47126	is_a	49797
47127	is_a	49799
47132	is_a	16177
47133	is_a	16178
47134	is_a	16179
47135	is_a	16180
47140	is_a	22196
47141	is_a	22197
47142	is_a	22198
47143	is_a	22199
47144	is_a	36895
47145	is_a	36896
47146	is_a	36897
47147	is_a	36898
47156	is_a	10740
47157	is_a	10741
47158	is_a	10742
47159	is_a	10743
47180	is_a	10740
47181	is_a	10741
47182	is_a	10742
47183	is_a	10743
47196	is_a	44704
47197	is_a	44705
47198	is_a	44706
47199	is_a	44707
47200	is_a	10740
47201	is_a	10741
47202	is_a	10742
47203	is_a	10743
47228	is_a	17721
47229	is_a	17722
47230	is_a	17723
47231	is_a	17724
47232	is_a	19181
47233	is_a	19182
47234	is_a	19183
47235	is_a	19184
47236	is_a	17721
47237	is_a	17722
47238	is_a	17723
47239	is_a	17724
47240	is_a	17721
47241	is_a	17722
47242	is_a	17723
47243	is_a	17724
47296	is_a	14477
47297	is_a	14478
47298	is_a	14479
47299	is_a	14480
47348	is_a	59388
47349	is_a	59389
47350	is_a	59390
47351	is_a	59391
47356	is_a	59388
47357	is_a	59389
47358	is_a	59390
47359	is_a	59391
47360	is_a	59388
47361	is_a	59389
47362	is_a	59390
47363	is_a	59391
47364	is_a	59388
47365	is_a	59389
47366	is_a	59390
47367	is_a	59391
47388	is_a	59388
47389	is_a	59389
47390	is_a	59390
47391	is_a	59391
47392	is_a	59388
47393	is_a	59389
47394	is_a	59390
47395	is_a	59391
47424	is_a	16105
47425	is_a	16107
47426	is_a	16106
47427	is_a	16108
47428	is_a	52656
47429	is_a	52657
47430	is_a	52658
47431	is_a	52659
47452	is_a	16105
47453	is_a	16107
47454	is_a	16106
47455	is_a	16108
47464	is_a	45228
47465	is_a	45229
47466	is_a	45230
47467	is_a	45231
47468	is_a	45240
47469	is_a	45242
47470	is_a	45241
47471	is_a	45243
47476	is_a	45228
47477	is_a	45229
47478	is_a	45230
47479	is_a	45231
47524	is_a	11356
47525	is_a	11358
47526	is_a	11357
47527	is_a	11359
47560	is_a	48244
47561	is_a	48245
47562	is_a	48246
47563	is_a	48247
47572	is_a	48240
47573	is_a	48241
47574	is_a	48242
47575	is_a	48243
47576	is_a	48916
47577	is_a	48917
47578	is_a	48918
47579	is_a	48919
47732	is_a	61484
47733	is_a	61485
47734	is_a	61486
47735	is_a	61487
47736	is_a	61484
47737	is_a	61485
47738	is_a	61486
47739	is_a	61487
47756	is_a	48628
47757	is_a	48629
47758	is_a	48630
47759	is_a	48631
47760	is_a	54152
47761	is_a	54153
47762	is_a	54154
47763	is_a	54155
47764	is_a	54152
47765	is_a	54153
47766	is_a	54154
47767	is_a	54155
47768	is_a	47772
47769	is_a	47773
47770	is_a	47774
47771	is_a	47775
47772	is_a	48628
47773	is_a	48629
47774	is_a	48630
47775	is_a	48631
47776	is_a	48628
47777	is_a	48629
47778	is_a	48630
47779	is_a	48631
47780	is_a	61484
47781	is_a	61485
47782	is_a	61486
47783	is_a	61487
47784	is_a	47788
47785	is_a	47789
47786	is_a	47790
47787	is_a	47791
47788	is_a	61484
47789	is_a	61485
47790	is_a	61486
47791	is_a	61487
47792	is_a	47788
47793	is_a	47789
47794	is_a	47790
47795	is_a	47791
47800	is_a	31763
47801	is_a	31765
47802	is_a	31764
47803	is_a	31766
47856	is_a	47832
47857	is_a	47833
47858	is_a	47834
47859	is_a	47835
47900	is_a	48136
47901	is_a	48137
47902	is_a	48138
47903	is_a	48139
47904	is_a	17929
47905	is_a	17930
47906	is_a	17931
47907	is_a	17932
47920	is_a	48068
47921	is_a	48069
47922	is_a	48070
47923	is_a	48071
47952	is_a	10032
47953	is_a	10033
47954	is_a	10034
47955	is_a	10035
48028	is_a	21164
48029	is_a	21165
48030	is_a	21166
48031	is_a	21167
48060	is_a	48056
48061	is_a	48057
48062	is_a	48058
48063	is_a	48059
48124	is_a	48120
48125	is_a	48121
48126	is_a	48122
48127	is_a	48123
48144	is_a	48156
48145	is_a	48157
48146	is_a	48158
48147	is_a	48159
48148	is_a	47860
48149	is_a	47861
48150	is_a	47862
48151	is_a	47863
48168	is_a	48124
48169	is_a	48125
48170	is_a	48126
48171	is_a	48127
48176	is_a	14477
48177	is_a	14478
48178	is_a	14479
48179	is_a	14480
48208	is_a	14477
48209	is_a	14478
48210	is_a	14479
48211	is_a	14480
48216	is_a	19181
48217	is_a	19182
48218	is_a	19183
48219	is_a	19184
48220	is_a	19181
48221	is_a	19182
48222	is_a	19183
48223	is_a	19184
48248	is_a	18021
48249	is_a	18022
48250	is_a	18023
48251	is_a	18024
48256	is_a	43780
48257	is_a	43781
48258	is_a	43782
48259	is_a	43783
48284	is_a	56184
