gene_id	ERR279692	ERR279673	ERR279674	ERR279675	ERR279676	ERR279677	ERR279678	ERR279679	ERR279680	ERR279681	ERR279682	ERR279683	ERR279685	ERR279684	ERR279686	ERR279687	ERR279688	ERR279689	ERR279690	ERR279691
WBGene00302418	0.24	0	0.1	0.1	0	0.18	0.07	0.06	0.03	0.09	0.06	0.12	0.18	0.12	0.09	0	0.03	0.17	0	0.14
WBGene00302419	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00302420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00302421	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0	0	0	0	0.35	0
WBGene00302422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00302423	0	0	0	0	0	0	0.21	0	0	0	0	0	0	0	0.19	0	0	0	0	0
WBGene00302424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00302425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00302426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0	0	0.31
WBGene00302427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00302428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00302429	0.4	0	0.32	0	0	0	0	0	0	0.15	0	0.39	0	0	0	0	0	0	0	0
WBGene00302430	0.31	0	0.25	0.25	0.37	0.15	0.04	0.15	0.04	0.3	0.16	0.08	0.23	0.15	0.48	0.25	0.4	0.28	0.59	0.12
WBGene00302431	2.03	1.3	1.16	0.29	0	0	0	0.17	0	0	0	0.71	0.46	0.54	0	0	0	0.13	0.11	0.14
WBGene00302432	0	0.31	0	0.42	0	1.02	0.3	0	0.29	0	0	0	0	0.52	0	0	0.27	0	0	0
WBGene00302433	1.52	0.36	0.48	0.73	1.19	0.59	0.35	0.57	0.5	0.34	0	0	0	0	0.16	0	0.31	0.21	0.38	0.24
WBGene00302434	0.17	0	0.14	0	0	0	0	0	0.1	0.07	0	0	0	0	0	0	0.09	0	0	0
WBGene00302435	3.81	0	0.75	3.04	2.24	1.84	2.71	9.87	11.55	3.95	3.89	1.84	2.37	3.75	5.87	3.84	4.38	3.34	5.35	2.23
WBGene00302436	0.11	0	0	0	0.08	0.21	0.06	0.41	0.54	0.08	0	0.1	0	0	0.11	0.09	0.06	0.3	0.74	0.51
WBGene00302437	0	0.08	0.31	0.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0
WBGene00302438	19.46	2.72	4.88	5.68	9.37	9.47	6.86	12.9	8.88	6.7	5.24	4.53	5.29	5.93	7.96	9.96	6.55	9.55	11.57	13.3
WBGene00302439	133.86	43.83	61.19	45.74	20.78	32.72	20.25	18.16	10.63	13.56	18.18	22.07	16.62	16.74	10.27	19.36	12.88	7.26	11.73	11.78
WBGene00302440	0	0	0.49	0	0	1.19	0.7	0.58	1.36	0	0.31	0	0	0	0.95	0	0.94	0	0.38	1.44
WBGene00302441	39.17	6.77	12.79	12.91	16.9	28.21	14.74	20.68	16.85	14.11	9.19	11.81	8.05	8.14	14.6	15.93	11.94	18.16	22.67	20.47
WBGene00302442	9.45	1.52	2.46	4.13	6.39	4.77	3.32	10.38	8.64	1.86	1.52	1.38	1.67	0.89	4.52	5.63	3.64	9.63	10.1	10.2
WBGene00302443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00302444	29.73	14.55	19.54	15.72	29.05	29.56	24.42	24.4	18.53	13.85	16.78	6.72	4.61	9.5	22.03	23.96	20.52	14.9	19.77	19.58
WBGene00302445	48.86	12.08	20.99	26	21.75	21.05	24.4	15.93	9.98	2.73	3.7	7.58	15.31	16.63	12.71	16.05	9.56	20.75	15.07	17.89
WBGene00302446	1.81	2.03	2.58	2.2	34.16	37.82	29.04	93.8	56.96	0.49	0.57	0.5	0.6	0.34	0.53	0.9	0.48	44.89	62.54	64.12
WBGene00302447	9.56	4.45	3.61	6.15	8.16	9.26	6.91	12.51	8.18	3.99	7.37	0.69	0.5	0.84	5.72	8.05	5.69	8.71	12.65	11.46
WBGene00302448	24.44	16.3	18.19	24.96	7.32	6.97	7.78	10.51	6.34	5.43	8.27	5.56	6.62	4.25	8.13	11.01	9.18	7.31	10.55	10.94
WBGene00302449	89.65	35.58	58.62	38.66	60.78	74.88	52.71	47.21	35.28	27.74	43.48	36.3	31.61	37.91	26.71	47.04	31.07	23.58	32.03	33.86
WBGene00302450	378.28	133.87	173.22	146.46	50.9	65.99	47.42	39.24	27.31	18.21	16.77	130.76	222.09	245.54	15.88	23.89	16.75	28.76	37.99	30.25
WBGene00302451	36.56	25.76	33.37	22.92	16.13	24.3	17.72	15.07	9.5	8.35	10.23	2.22	2.71	1.7	7.92	11.11	7.29	7.72	8.61	9.03
WBGene00302452	34.66	16.91	19.51	17.15	17.02	20.6	18.75	9.55	5.51	15.45	22.21	9.8	9.93	10.73	15.31	30.09	14.09	8.13	8.56	9.98
WBGene00302453	61.79	50.02	61.38	47.52	35.63	41.96	34.76	30.81	18.95	13.93	20.68	19.22	17.13	24.13	11.48	20.46	11.72	11.95	14.5	20.5
WBGene00302454	103.95	88.39	74.99	85.57	63.65	66.74	59.6	57.59	40.14	25.51	40.53	15.7	21.01	28.79	51.1	53.94	53.78	43.32	44.63	48.15
WBGene00302455	64.63	35.33	42.78	30.11	45.2	52.14	31.71	60.95	40.6	19.38	20.48	15.4	13.15	11.88	14.7	25.05	15.57	23.55	35.05	35.1
WBGene00302456	50.93	40.67	25.94	30.01	27.6	30.48	31.16	35.46	23.2	12	24.82	5.29	9.01	9.76	22.49	47.94	21.83	32.87	31.17	40
WBGene00302457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00302458	2.37	0.9	0.13	0.81	0.27	0.82	0.68	0.8	0.19	0.7	0.61	0	0.25	0	0.52	0.96	0.52	0.59	0.53	1.19
WBGene00302459	23.19	10.99	13.52	10.45	19.31	22.67	18.44	20.99	14.04	8.37	12.7	4.58	3.23	5.48	8.26	14.45	8.43	12.44	12.74	19.21
WBGene00302460	18.31	14.69	17.31	14.45	21.28	30.39	21.59	51.02	31.18	5.09	7.91	1.93	2.83	3.32	3.79	6.53	3.6	10.12	15.05	22.74
WBGene00302461	102.75	72.16	107.95	69.04	51.97	70.37	51.36	67.56	43.15	16.04	28.6	8.81	9.28	14.36	16.43	34.01	19.27	27.74	32.04	43.2
WBGene00302462	0	0.08	0.05	0	4.06	5.88	4.24	13.32	9.97	0.03	0.03	0	0.03	0	0.04	0.11	0.07	8	11.08	9.31
WBGene00302463	46.42	45.97	58.6	41.24	48.85	62.94	47.99	42.54	29.53	29.76	40.87	13.57	14.43	13.27	27.04	40.73	24.96	15.37	26.65	27.45
WBGene00302464	0.84	0.96	1.21	1.1	19.73	18.62	16.09	50.52	35.67	1.95	2.46	0.46	0.92	1.35	2.6	2.21	2.37	35.44	42.45	40.14
WBGene00302465	153.62	110.57	155.83	107.14	39.29	46.43	31.15	34.5	23.99	15.09	20.71	26.81	21.12	28.07	13.65	25.08	15.7	18.09	26.34	29.25
WBGene00302466	15.06	7.56	8.47	7.9	13.78	18.8	13.64	25.83	17.17	4.04	6.92	1.95	1.61	2.69	5.51	7.74	4.96	13.26	18.8	19
WBGene00302467	11.03	7.16	8.19	6.47	10.23	15.71	9.62	15.5	10.74	3.74	4.6	1.2	2.3	2.55	4.11	6.08	4.31	8.53	11.74	11.41
WBGene00302468	0	1	0	2.17	12.51	11.85	10.83	15.05	8.24	4.23	2.43	1.31	1.86	2.34	11.17	10.4	9.72	15.49	18.87	12.71
WBGene00302469	0.31	10.86	18.23	17.91	40.23	35	32.57	90.44	62.57	0.17	0.08	0.3	0.15	0.15	0	0.5	0.39	55.87	70.83	64.98
WBGene00302470	20.81	8.81	13.22	11.01	12.74	13.03	11.99	14.33	9.74	6.93	6.76	7.35	8.32	9.09	10.22	13.29	9.92	8.45	13.29	11.22
WBGene00302471	1.06	0.31	0.83	0	1.24	0.51	1.5	1.99	0.58	1	1.08	0	0.26	0	3.8	4.68	2.43	0	1.32	0.82
WBGene00302472	11.49	8.12	8.57	10.75	1.54	3.34	1.96	26.94	15.9	4.37	7.05	2.22	2.29	1.86	5.23	8.01	4.11	10.54	9.23	13.13
WBGene00302473	42.79	14.59	17.45	13.73	16.88	20.08	13.89	18.64	13	6.49	10.04	6.68	4.38	7.73	6.96	10.81	8.51	7.41	11.92	12.47
WBGene00302474	30.22	35.46	44.95	30.83	26.89	34.41	28.57	33.03	21.04	18.84	30.55	6.49	6.68	11.34	18.5	35.58	19.49	15.83	23.67	26.2
WBGene00302475	1.02	3.61	1.61	1.36	199.94	264.33	236.6	4.49	0.94	1049.39	1320.49	1.64	1.52	3.68	803.34	1380.6	840.48	14.56	1.7	2.12
WBGene00302476	48.16	17.49	22.18	19.6	15.21	18.58	11.46	22.71	13.93	7.68	6.22	6.1	5	5.99	6.49	8.67	3.82	8.37	11.24	13.68
WBGene00302477	37.85	14.37	20.92	19.92	22.78	24.81	20.19	32.52	23.35	8.97	9.32	10.73	8.47	9.39	9.32	13.96	10.49	18.25	24.17	23.65
WBGene00302478	115.54	64.85	109.35	77.04	61.26	72.61	56.34	66.02	43.21	35.8	41.97	22.01	23.25	29.11	24.19	49.58	24.92	26	43.93	45.73
WBGene00302479	0.59	0.35	0.94	3.78	0	0.57	0.68	2.24	0.98	0	1.21	1.15	0.59	0	0.3	0.48	0	0.42	0.74	0.46
WBGene00302480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00302481	18.75	14.49	21.4	20.11	21.58	23.05	17.02	24.2	16.1	9.6	15.04	9.63	5.65	7.61	15.06	21.82	13.47	16.78	19.17	16.36
WBGene00302482	85.24	35.54	46.21	36.79	18.47	25.6	17.54	19.81	16.67	7.72	9.87	31.24	27.71	27.14	8.26	14.63	9.62	15.07	19.52	18.02
WBGene00302483	78	38.42	43.2	33.31	52.72	65.78	50.83	51.39	35.39	24.51	29.86	3.91	5.73	6.9	28.41	43.67	27.45	19.45	30.53	41.3
WBGene00302484	0	0.3	0.24	0.16	0	0.2	0	0	0.17	0.08	0	0	0.15	0.2	0.1	0	0	0	0	0.08
WBGene00302485	13.6	9.22	7	8.39	11.79	11.18	6.34	9.13	6.93	4.67	5.69	1.2	1.84	3.04	5.08	9.13	5.68	6.51	8.23	8.36
WBGene00302486	63.33	57.52	81.7	66.15	60.79	70.19	43.97	40.77	30.23	33.8	43.35	12.83	13.58	16.99	25.34	47.08	26.55	15.84	24.39	19.38
WBGene00302487	16.44	13.96	19.42	15.03	27.42	32.69	23.36	51.19	35.75	11.73	12.85	2.59	4.23	3.2	16.02	22.11	13.43	20.19	32.35	31.54
WBGene00302488	94.2	53.57	94.68	67.42	59.07	67.58	41.21	54.73	38.71	28.05	28.91	17.38	17.99	23.46	37.18	43.64	33.42	33.29	40.98	34.64
WBGene00302489	148.61	93.69	124.15	109.38	53.44	77.3	70.43	87.44	56.29	49.94	54.39	20.21	32.11	30.66	51.87	74.19	62.47	63.63	63.15	67.19
WBGene00302490	126.07	49.02	71.66	61.83	25.19	34.34	27.7	22.54	22.28	12.76	38.35	8.76	10.66	7.3	20.33	21.92	16.42	14.46	17.5	21.86
WBGene00302491	31.48	20.59	23.02	20.46	35.4	40.64	36.3	70.41	51.69	8.93	11.39	2.89	5.08	6.25	6.14	11.03	6.93	19.47	30.77	36.02
WBGene00302492	24.48	18.17	19.1	20.06	16.89	21.19	15.44	24.16	19.18	7.64	11.27	3.47	3.49	5.79	12.33	15.39	10.17	14.43	19.06	16.04
WBGene00302493	26.2	14.93	17.49	20.85	20.19	24.74	16.24	25.17	17.7	23.56	30.44	11.05	9.3	10.18	29.69	48.73	33.01	12.16	12.8	14.55
WBGene00302494	5.1	2.03	1.74	2.75	31.21	41.13	31.4	7.8	3.88	32.68	39.6	10.26	7.06	7.73	59.78	77.09	56.69	5.13	7.23	6.34
WBGene00302495	6.45	1.88	2.15	2.11	3.35	3.84	3.06	4.62	4.55	1.94	2.11	1.5	1.59	1.3	2.04	2.32	2.26	3.44	4.08	4.61
WBGene00302496	41.52	10.78	14.61	13.06	10.21	10.23	8.72	13.11	10.19	2.26	2.16	1.36	2.36	2.08	1.81	3.12	1.89	7.53	7.36	10.02
WBGene00302497	4.08	3.74	4.38	3.63	1.42	1.24	0.7	1.59	0.77	0.4	0.54	1.75	1.07	1.38	0.66	1.08	0.54	1.06	0.95	0.73
WBGene00302498	0	3.25	3.82	4.95	8.65	10.69	5.89	13.65	11.41	0	0.35	0	0	0	1.42	1.11	1.06	4.35	9.9	9.68
WBGene00302499	111.38	61.35	65.6	52.27	85.79	118.51	78.27	30.42	19.75	100.42	147.82	9.62	10.94	11.38	55.36	132.6	60.94	15.88	14.93	20.79
WBGene00302500	21.91	18.71	12.99	16.33	13.74	20.53	9.16	13.78	8.06	11.03	13.82	2.82	4.72	3.6	20.09	17.96	18.48	10	13.46	10.83
WBGene00302501	10.56	7.46	4.45	14.05	9.38	12.96	4.41	9.29	4.66	3.99	3.6	7.49	10.15	3.47	10.49	9.08	5.04	10.37	12.75	8.24
WBGene00302502	8.77	3.8	4.81	3.11	14.22	16.52	9.64	26.52	17.19	1.75	1.87	1.41	0.85	0.6	1.75	2.85	1.56	8.03	13	14.25
WBGene00302503	34.38	15.38	17.33	16.31	27.53	31.44	23.22	32.1	20.81	10.52	17.3	5.83	5.8	6.23	13.83	23.3	13.7	14.62	20.1	19.75
WBGene00302504	38.67	11.79	15.11	14.35	27.28	30.64	20.61	33.9	19.71	21.91	22.45	8.58	8.83	9.18	27.01	36.86	29.76	19.8	28.84	24.14
WBGene00302505	43.98	23.11	24.57	24.85	29.98	35.42	33.2	32.14	23.3	15.12	27.35	8.01	7.78	10.14	18.14	28.7	16.27	13.99	19.41	22.4
WBGene00302506	94.28	30.82	38.64	32.21	24.04	29.1	22.22	35.41	24.39	8.04	10.25	5.23	4.99	6.12	8.79	15.84	8.32	13.93	17.06	20.84
WBGene00302507	1.48	1.58	1.38	2.58	6.85	10.82	6.05	6.47	7.87	4.77	5.85	1.17	1.47	2.12	4.84	14.2	6.87	6.42	8.57	7.87
WBGene00302508	2.55	0.19	0.5	1.78	17.74	34.9	31.96	97.39	58.38	0.24	0.16	1.54	1.11	2.2	0.33	0	0.16	36.46	54.53	52.71
WBGene00302509	55.31	44.16	50.42	45.33	27.94	37.76	31.52	27.04	21.39	15.27	17.2	11.73	11.98	13.39	16.44	24.74	15.96	17.28	26.05	27.96
WBGene00302510	194.19	224.77	313.79	238.71	155.94	226.51	144.58	238.36	159.05	109.81	102.13	67.51	90.76	109.66	72.42	124.26	85.17	135.41	166.75	195.63
WBGene00302511	1.98	1.17	2.57	1.81	10.2	9.32	7.41	23.48	17.95	0.53	0.29	0.27	0.56	0.42	0.36	0.57	0.51	13.5	15.19	13.68
WBGene00302512	176.6	167.97	103.74	99.41	49.27	58.2	50	35.18	26.41	27.93	51.67	48.89	66.25	73.36	49.22	114.63	58.62	41.77	50.5	83.95
WBGene00302513	3.34	1.97	1.98	2	0	1.62	0.95	1.57	1.84	0.31	0.43	0	0.42	0	1.29	4.03	3.84	0.59	2.6	1.95
WBGene00302514	4.16	1.84	0.41	1.24	3.26	4.03	2.07	3.43	2.01	0	1.33	0	0.26	0.51	2.14	0.84	1.33	5.11	2.6	2.43
WBGene00302515	7.43	1.2	1.93	2.7	6.85	7.65	5.66	18.27	13.22	1.59	1.81	0.71	1.48	0.92	2	3.61	2.17	11.95	12.98	11.2
WBGene00302516	203.83	128.61	177.4	135.48	142.29	180.74	132.01	200.24	147.29	45.27	58.34	43.13	49.67	54.64	39.28	63.68	43.37	72.83	98.62	108.71
WBGene00302517	160.01	98.62	172.29	122.87	107.47	139.28	90.91	97.14	66.41	67.99	80.37	60.91	57.12	64.86	76.18	109.79	76.6	58.29	72.26	62.14
WBGene00302518	61.84	30.69	52.06	51.19	33.66	37.73	32.95	29.16	28.12	27.89	29.87	26.02	33.05	27.06	35.32	48	34.24	22.91	30.75	29.48
WBGene00302519	47.69	24.78	31.73	26.14	32.39	38.51	27.12	31.01	19.31	17.46	16.48	9.27	7.56	8.18	14.7	23.94	14.75	13.4	17.28	19.9
WBGene00302520	1.02	0.3	1.01	1.42	1.8	1.24	1.45	2.16	1.13	0.29	0.39	0.25	1.01	0.25	1.31	2.06	1.3	1.25	1.59	1.79
WBGene00302521	203.05	113.43	173.06	145.65	105.52	140.61	100.84	170.28	116.49	44.95	62.27	22.44	28.48	33.17	41.97	64.95	42.82	76.43	91.8	105.49
WBGene00302522	7.68	6.61	8.06	8.25	1.62	1.65	1.51	3.48	2.32	1.34	1.85	3.93	3.01	2.98	1.52	2.08	1.58	0.93	1.71	1.96
WBGene00302523	11.43	2.51	2.67	4.75	6.56	6.78	5.55	9.49	6.79	1.88	2.59	1.56	2.28	1.9	3.43	4.54	3.37	8.08	10.25	7.78
WBGene00302524	6.2	1.07	2.11	2.72	3.81	4.48	3.67	4.93	3.15	1.38	1.99	0.47	0.6	0.96	2.25	2.64	1.93	4.61	6.68	4.74
WBGene00302525	39.49	3.92	5.64	13.29	29.84	26.28	21.15	54.3	32.81	5.75	13.87	11.04	10.65	16.87	15.41	15.73	14.35	43.75	46.65	56.8
WBGene00302526	0.11	0.34	0.36	0.64	6.35	4.76	5.07	10.33	7.56	0.13	0	0.11	0.11	0	0.18	0	0.06	9.53	12.4	12.56
WBGene00302527	0	7.61	13.72	12.38	19.97	25.76	18.72	38.3	27.09	1.39	0.57	1.43	0.37	0.73	0.19	1.19	0.38	23.32	39.2	34.28
WBGene00302528	15.22	6.09	10.59	8.75	11.93	11.21	11.79	6.89	4.37	11.26	16.5	2.94	3.03	1.8	17.84	27.97	20.22	4.7	5.7	10.45
WBGene00302529	25.77	20.1	17.62	17.24	10.92	12.15	9.72	21.68	11.34	4.21	6.95	2.69	3.64	3.43	7.16	6.74	4.45	11	9.79	14.4
WBGene00302530	5.33	3.58	4.22	4.26	4.47	6.06	3.67	6.24	5.78	2.15	2.63	1.42	1.46	1.63	3.5	4.45	2.16	2.71	4.94	4.88
WBGene00302531	31.18	19.68	33.46	23.12	30.85	43.89	31.31	58.82	48.75	7.01	9.87	0	1.48	1.46	3.82	10.17	6.83	22.41	26.89	36.49
WBGene00302532	16.33	4.37	7.92	9.48	6.98	11.87	7.4	10.5	7.37	3.79	4.56	3.95	4.43	3.29	4.58	7.18	6.26	13.55	11.36	13.03
WBGene00302533	49.27	7.88	3.34	11.24	11.59	13.64	10.43	12.61	8.93	8.24	7.56	14.29	14.01	11.09	17	14.18	8.99	9.88	17.14	13.73
WBGene00302534	14.04	5.43	6.94	4.2	9.97	6.38	8.75	21.52	11.38	3.64	4.26	0	1.31	1.73	9.7	14.5	7.17	14.16	15.62	23.28
WBGene00302535	126	31.91	51.49	50.05	32.44	56.63	34.68	22.96	19.14	18.85	20.23	6.47	7.27	12.59	15.96	32.38	15.55	12.82	15.59	14.25
WBGene00302536	24.48	18.19	19.73	18.04	17.64	21.53	19.36	20.42	14.34	14.11	16.32	10.56	10.45	11.12	16.26	25.65	17.32	15.59	19.81	17.41
WBGene00302537	6.51	3.99	5.66	2.81	4.8	4.54	2.82	1.96	1.44	1.52	2.93	1.13	0.65	1.15	2.74	4.72	3.86	0.55	1.46	1.73
WBGene00302538	26.13	17.75	18.72	16.65	13.78	15	13.44	14.77	10.4	5.33	7.87	7.04	8.65	6.9	6.23	9.54	6.19	6.84	10.63	11.22
WBGene00302539	0.48	0	0	1.16	0.38	0.94	0.82	0	1.07	0.55	0.25	0	0	0.48	0	0.39	0	0.68	1.51	0.38
WBGene00302540	37.93	21.29	19.68	18.45	13.47	17.81	18.24	10.06	3.92	4.25	7.27	9.17	6.49	9.34	7.31	16.72	8.78	7.9	7.77	11.1
WBGene00302541	0	0	0	0	9.98	9.49	7.81	24.93	17.29	0.37	0.5	0	0.49	0	1.51	0.79	0	19.93	36.08	37.43
WBGene00302542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00302543	68.17	55.26	74.1	52.08	26.76	35.72	22.61	15.14	11.09	7.89	17.61	6.35	7.14	7.66	16.77	28.98	19.51	14.18	14.44	18.83
WBGene00302544	17.42	11.59	15.43	10.67	26.83	33.32	25.15	10.76	8.78	22.79	32.25	11.18	12.48	11.09	21.84	39.94	18.11	7.69	9.38	10.43
WBGene00302545	11.15	11.78	12.71	14.66	5.14	6.99	6.73	5.26	4.89	0.62	2.68	0.63	2.12	0.97	2.02	5.29	1.17	2.53	4.71	5.12
WBGene00302546	44.54	10.11	13.16	14.94	8.56	10.32	7.36	10.72	8.55	4.34	3.92	22.36	21.94	20.97	6.19	7.46	5.68	10.48	11.39	12.58
WBGene00302547	0.53	1.47	0.85	0.85	4.47	5.18	3.76	1.68	1.57	7.2	5.01	0.34	0.35	0.35	9.62	17.24	8.65	2	1.78	2.92
WBGene00302548	0.14	0.08	0.33	0.34	134.32	133.94	113.66	327.31	250.75	0.37	0.5	0	0.14	0.14	0.29	0.45	0.14	132.05	187.82	188.7
WBGene00302549	73.22	221.43	282.53	239.83	20.25	22.17	19.33	34.48	22.1	4.01	4.59	4.87	6.21	8.62	4.61	9.09	4.75	16.44	23.44	23.14
WBGene00302550	56.18	43.21	53.72	42	36.66	39.73	31.77	54.46	36.15	6.95	9.23	2.76	3.9	5.13	6.52	12.13	7.14	22.82	32.73	42.33
WBGene00302551	19.84	7.97	12.23	11.93	7.58	9.12	7.34	11.91	7.54	3.11	4.61	2.49	1.8	2.66	4.24	6.23	4.15	5.97	8.29	6.33
WBGene00302552	91.25	59.74	87.36	66.88	83.49	92.44	69.29	119.5	94.03	31.28	34.47	8.76	10.52	10.8	35.39	53.05	35.67	79.89	96.4	104.44
WBGene00302553	58.06	36.67	41.05	34.99	32.45	41.42	35.43	47.85	28.87	12.49	21.64	12.45	10.51	11.77	13.71	23.94	13.85	14.23	23.54	29.48
WBGene00302554	149.01	110.25	147.46	123.8	195.45	216.7	177.6	275.25	187.71	41.35	61.71	38.21	34.62	41.1	40.78	64.41	41.97	80.63	125.38	145.06
WBGene00302555	11.01	3.52	4.72	4.47	9.22	10.49	6.81	15.31	12.56	1.48	1.62	0.9	1.3	1.47	1.82	3.16	1.05	11.27	11.31	16.16
WBGene00302556	21.53	14.98	14.82	14.52	10.04	11.69	9.31	14.35	8.81	4.28	9.02	7.18	6.19	5.48	7.35	10.77	6.17	7.43	5.91	7.82
WBGene00302557	16.97	16.97	17.47	12.01	26.1	32.58	28.1	57.08	34.98	3.26	11.63	4.02	3.03	5.36	4.28	15.23	5.89	26.74	23	45.47
WBGene00302558	23.63	9.31	11.51	11.33	8.97	11.69	7.59	10.37	8.24	3	3.61	3.14	3.27	3.82	4.63	7.96	4.6	7.85	8.78	10.44
WBGene00302559	68.1	39.8	52.36	55.01	80.6	103.57	72.7	113.99	82.57	44.32	57.13	21.6	21.96	27.3	55.63	76.16	62.73	55.92	71.78	68.46
WBGene00302560	5.71	7.18	9.23	7.87	67.13	71.68	59.15	188.72	130.02	8.23	6.77	0	1.03	0.26	19.88	24.27	19.76	57.92	89.14	85.04
WBGene00302561	9.48	4.54	9.84	8.99	11.61	14.93	8.44	24.59	22.24	2.24	3.94	7.45	1.77	2.33	5.48	10.03	3.03	14.97	24.06	20.81
WBGene00302562	207.4	111.63	146.62	100.3	35.97	45.89	32.22	29.58	20.24	17.76	17.75	45.89	39.11	51.06	8.28	16.09	9.08	7.63	12.14	13.13
WBGene00302563	42.32	34.76	40.75	34.71	26.63	34.88	29.69	45.35	27	12.18	15.02	5.57	6.59	9.92	11.69	22.51	13.39	25.06	20.68	28.3
WBGene00302564	175	121.85	210.17	150.58	264.5	301.62	226.58	477	342.01	43.3	58.97	16.92	14.58	17.76	47.41	75.12	46.69	146.86	232.11	255.3
WBGene00302565	27.87	9.89	10.26	7.01	19.75	34.77	26.1	23.04	12.85	14.7	22.84	2.21	3.99	4.51	13.93	28.31	13.85	8.84	15.26	12.81
WBGene00302566	27.8	15.87	16.23	21.51	18.44	17.82	15.59	25.81	16.75	9.53	10.06	4.13	4.26	5.47	11.65	17.24	14.86	22.51	24.03	26.69
WBGene00302567	20.35	11.51	3.86	7.8	6.38	11.04	6.49	6.91	8.53	3.69	6.24	3.15	1.22	0.8	1.26	9.19	6.24	5.71	5.08	10.16
WBGene00302568	2.67	0.16	0.63	0	0.21	0	0.3	0.5	0.29	0.2	0	0	0.13	0.53	0	0	0	0	0.33	0.21
WBGene00302569	0	0	0	0	0.73	0.9	0	0.58	0	0	0	0	0	0	0	0	0	1.52	0	0.24
WBGene00302570	54.16	29.49	34.07	31.83	29.52	37.25	28.15	38.65	25.18	16.48	22.15	9.96	8.76	11.45	19.81	35.18	17.77	20.52	27.25	29.04
WBGene00302571	0.92	0.85	0.89	0.57	21.78	26.33	18.05	53.57	41.35	0.15	0.1	0	0.1	0.1	0.32	0.33	0.21	19.64	28.49	29.76
WBGene00302572	18.92	7.96	9.46	12.02	6.96	6.36	3.96	12.02	8.52	1.17	1.18	2.61	2.5	2.66	1.39	2.49	1.38	7.86	12.3	10.84
WBGene00302573	34.5	19.05	14.78	12.05	7.32	7.66	10.65	8.13	5.55	6.79	8.82	11.12	10.01	9.2	7.02	16.8	8.45	4.54	4.94	7.85
WBGene00302574	1.99	1.46	1.96	0.4	22.2	19.26	20.38	41.7	34.54	0.19	0	0	0.25	1.47	0	0	0.51	24.06	27.3	29.46
WBGene00302575	35.24	17.98	27.86	23.85	26.22	32.42	21.1	28.44	23.24	14.95	13.78	6.38	8.39	8.72	10.61	19.98	13.63	15.74	17.48	17.94
WBGene00302576	34.55	26.84	33.24	33.28	30.26	32.45	27.12	36.15	27.81	9.95	9.28	30.25	36.79	39.83	7.34	12.15	6.26	17.13	23.89	23.03
WBGene00302577	60.19	37.97	51.98	45.78	41.84	51.72	39.25	63.56	42.8	26.24	28.33	12.47	14.47	15.21	22.85	35.29	24.29	30.04	36.33	41.17
WBGene00302578	63.55	33.48	45.42	36.23	69.19	70.25	58.94	130.08	99.16	13.81	16.84	14.67	13.58	15.81	14.03	23.15	15.03	49.21	81.99	80.13
WBGene00302579	3.75	6.19	3.56	9.59	4.12	3.64	0.43	4.96	2.07	1.13	3.07	0.73	0.37	0.74	1.54	1.82	0.77	2.11	1.88	1.76
WBGene00302580	51.24	43.46	36.14	25.2	23.45	24.43	20.55	30.15	23.18	8.98	17.4	7.93	14.38	15.34	13.17	27.59	14.35	24.74	26.49	35.98
WBGene00302581	13.08	4.28	7.47	11.02	19.36	29.57	19.04	43.17	31.26	2.74	4.09	0.7	0.72	0.72	2.61	4.1	2.6	17.34	24.5	23.24
WBGene00302582	83.17	33.09	49.21	41.99	54.83	59.65	41.66	92.21	58.42	14.87	16.48	13.45	10.07	13.15	15.57	23.86	13.44	42.43	66.56	57.15
WBGene00302583	0	0.93	4.35	3.14	9.24	14.47	10.74	26.67	23.41	0	0.4	0	0	0	0.81	1.9	0.8	19.3	26.49	28.81
WBGene00302584	52.58	24.98	42.17	37.51	37.83	46.52	41.83	44.8	29.57	15.73	24.29	8.6	14.15	12.01	19.46	30.71	18.82	21.93	30.14	31.51
WBGene00302585	33.19	16.39	28.12	22.53	25.23	31.58	20.49	26.43	19.3	21.99	25	6.34	4.75	5.09	18.18	25.15	18.28	12.13	14.64	15.04
